ID,year,num_in_year,name,ISO_time,lat,lon,track_type,dist2land,landfall,wind,pressure,cat
2020259N09343,2020,74,WILFRED,2020-09-20 18:00:00,15.8,-45.1,PROVISIONAL,1442,1400.0,30.0,1008.0,Tropical Depression
2020259N09343,2020,74,WILFRED,2020-09-20 21:00:00,15.8233,-45.8901,PROVISIONAL,1394,1350.0,30.0,1008.0,Tropical Depression
2020259N09343,2020,74,WILFRED,2020-09-21 00:00:00,15.8,-46.7,PROVISIONAL,1350,,30.0,1008.0,Tropical Depression
2020259N47337,2020,75,ALPHA,2020-09-14 12:00:00,47.1,-23.3,PROVISIONAL,1062,1043.0,35.0,992.0,Post-tropical
2020259N47337,2020,75,ALPHA,2020-09-14 15:00:00,47.0877,-23.0224,PROVISIONAL,1043,1031.0,42.0,992.0,Post-tropical
2020259N47337,2020,75,ALPHA,2020-09-14 18:00:00,47.1,-22.8,PROVISIONAL,1031,1025.0,50.0,992.0,Post-tropical
2020259N47337,2020,75,ALPHA,2020-09-14 21:00:00,47.1249,-22.6702,PROVISIONAL,1025,1019.0,52.0,992.0,Post-tropical
2020259N47337,2020,75,ALPHA,2020-09-15 00:00:00,47.0,-22.6,PROVISIONAL,1025,1025.0,55.0,992.0,Post-tropical
2020259N47337,2020,75,ALPHA,2020-09-15 03:00:00,46.5525,-22.5578,PROVISIONAL,1052,1052.0,55.0,991.0,Post-tropical
2020259N47337,2020,75,ALPHA,2020-09-15 06:00:00,46.0,-22.5,PROVISIONAL,1088,1076.0,55.0,990.0,Post-tropical
2020259N47337,2020,75,ALPHA,2020-09-15 09:00:00,45.6223,-22.3962,PROVISIONAL,1076,1053.0,52.0,991.0,Post-tropical
2020259N47337,2020,75,ALPHA,2020-09-15 12:00:00,45.2,-22.2,PROVISIONAL,1053,1021.0,50.0,993.0,Post-tropical
2020259N47337,2020,75,ALPHA,2020-09-15 15:00:00,44.5648,-21.9098,PROVISIONAL,1021,985.0,47.0,996.0,Post-tropical
2020259N47337,2020,75,ALPHA,2020-09-15 18:00:00,43.9,-21.5,PROVISIONAL,985,945.0,45.0,1000.0,Post-tropical
2020259N47337,2020,75,ALPHA,2020-09-15 21:00:00,43.3705,-20.9498,PROVISIONAL,937,899.0,45.0,999.0,Post-tropical
2020259N47337,2020,75,ALPHA,2020-09-16 00:00:00,42.9,-20.4,PROVISIONAL,899,871.0,45.0,998.0,Post-tropical
2020259N47337,2020,75,ALPHA,2020-09-16 03:00:00,42.4573,-19.9832,PROVISIONAL,871,853.0,45.0,998.0,Post-tropical
2020259N47337,2020,75,ALPHA,2020-09-16 06:00:00,42.0,-19.7,PROVISIONAL,855,849.0,45.0,998.0,Post-tropical
2020259N47337,2020,75,ALPHA,2020-09-16 09:00:00,41.4573,-19.5634,PROVISIONAL,859,853.0,45.0,998.0,Post-tropical
2020259N47337,2020,75,ALPHA,2020-09-16 12:00:00,40.9,-19.5,PROVISIONAL,869,863.0,45.0,998.0,Post-tropical
2020259N47337,2020,75,ALPHA,2020-09-16 15:00:00,40.4075,-19.4079,PROVISIONAL,863,848.0,45.0,998.0,Post-tropical
2020259N47337,2020,75,ALPHA,2020-09-16 18:00:00,39.9,-19.3,PROVISIONAL,848,836.0,45.0,999.0,Post-tropical
2020259N47337,2020,75,ALPHA,2020-09-16 21:00:00,39.2545,-19.2255,PROVISIONAL,836,821.0,42.0,999.0,Post-tropical
2020259N47337,2020,75,ALPHA,2020-09-17 00:00:00,38.7,-19.0,PROVISIONAL,821,779.0,40.0,999.0,Post-tropical
2020259N47337,2020,75,ALPHA,2020-09-17 03:00:00,38.4561,-18.4153,PROVISIONAL,771,721.0,40.0,999.0,Post-tropical
2020259N47337,2020,75,ALPHA,2020-09-17 06:00:00,38.3,-17.8,PROVISIONAL,721,707.0,40.0,999.0,Post-tropical
2020259N47337,2020,75,ALPHA,2020-09-17 09:00:00,38.0509,-17.5901,PROVISIONAL,707,689.0,37.0,999.0,Post-tropical
2020259N47337,2020,75,ALPHA,2020-09-17 12:00:00,37.7,-17.3,PROVISIONAL,689,653.0,35.0,1000.0,Post-tropical
2020259N47337,2020,75,ALPHA,2020-09-17 15:00:00,37.0966,-16.6032,PROVISIONAL,648,596.0,37.0,1000.0,Post-tropical
2020259N47337,2020,75,ALPHA,2020-09-17 18:00:00,36.6,-15.6,PROVISIONAL,587,483.0,40.0,1000.0,Post-tropical
2020259N47337,2020,75,ALPHA,2020-09-17 21:00:00,36.4722,-14.3147,PROVISIONAL,474,365.0,42.0,998.0,Post-tropical
2020259N47337,2020,75,ALPHA,2020-09-18 00:00:00,36.7,-13.0,PROVISIONAL,356,266.0,45.0,996.0,Post-tropical
2020259N47337,2020,75,ALPHA,2020-09-18 03:00:00,37.2894,-11.9193,PROVISIONAL,258,165.0,45.0,996.0,Post-tropical
2020259N47337,2020,75,ALPHA,2020-09-18 06:00:00,38.0,-11.1,PROVISIONAL,165,113.0,45.0,996.0,Post-tropical
2020259N47337,2020,75,ALPHA,2020-09-18 09:00:00,38.4706,-10.6512,PROVISIONAL,109,69.0,45.0,997.0,Post-tropical
2020259N47337,2020,75,ALPHA,2020-09-18 12:00:00,38.9,-10.3,PROVISIONAL,69,36.0,45.0,999.0,Subtropical
2020259N47337,2020,75,ALPHA,2020-09-18 15:00:00,39.4227,-9.68837,PROVISIONAL,36,8.0,45.0,998.0,Subtropical
2020259N47337,2020,75,ALPHA,2020-09-18 18:00:00,39.9,-9.0,PROVISIONAL,8,0.0,45.0,998.0,Subtropical
2020259N47337,2020,75,ALPHA,2020-09-18 21:00:00,40.2224,-8.345130000000001,PROVISIONAL,0,0.0,35.0,1001.0,Subtropical
2020259N47337,2020,75,ALPHA,2020-09-19 00:00:00,40.5,-7.7,PROVISIONAL,0,,25.0,1005.0,Misc
2020260N21265,2020,77,BETA,2020-09-16 06:00:00,20.8,-94.6,PROVISIONAL,212,212.0,25.0,1009.0,Misc
2020260N21265,2020,77,BETA,2020-09-16 09:00:00,20.8901,-94.4126,PROVISIONAL,236,236.0,25.0,1009.0,Misc
2020260N21265,2020,77,BETA,2020-09-16 12:00:00,21.0,-94.3,PROVISIONAL,250,250.0,25.0,1009.0,Misc
2020260N21265,2020,77,BETA,2020-09-16 15:00:00,21.13,-94.3124,PROVISIONAL,256,253.0,25.0,1009.0,Misc
2020260N21265,2020,77,BETA,2020-09-16 18:00:00,21.2,-94.4,PROVISIONAL,253,239.0,25.0,1009.0,Misc
2020260N21265,2020,77,BETA,2020-09-16 21:00:00,21.1075,-94.4851,PROVISIONAL,239,224.0,25.0,1008.0,Misc
2020260N21265,2020,77,BETA,2020-09-17 00:00:00,21.0,-94.6,PROVISIONAL,224,207.0,25.0,1008.0,Misc
2020260N21265,2020,77,BETA,2020-09-17 03:00:00,20.9975,-94.7724,PROVISIONAL,207,198.0,27.0,1007.0,Misc
2020260N21265,2020,77,BETA,2020-09-17 06:00:00,21.1,-94.9,PROVISIONAL,205,205.0,30.0,1007.0,Misc
2020260N21265,2020,77,BETA,2020-09-17 09:00:00,21.3424,-94.9025,PROVISIONAL,221,221.0,30.0,1007.0,Misc
2020260N21265,2020,77,BETA,2020-09-17 12:00:00,21.6,-94.8,PROVISIONAL,251,251.0,30.0,1007.0,Misc
2020260N21265,2020,77,BETA,2020-09-17 15:00:00,21.7226,-94.6075,PROVISIONAL,274,274.0,30.0,1006.0,Misc
2020260N21265,2020,77,BETA,2020-09-17 18:00:00,21.8,-94.4,PROVISIONAL,296,296.0,30.0,1005.0,Tropical Depression
2020260N21265,2020,77,BETA,2020-09-17 21:00:00,21.8687,-94.2738,PROVISIONAL,311,311.0,30.0,1005.0,Tropical Depression
2020260N21265,2020,77,BETA,2020-09-18 00:00:00,22.0,-94.2,PROVISIONAL,323,323.0,30.0,1005.0,Tropical Depression
2020260N21265,2020,77,BETA,2020-09-18 03:00:00,22.255,-94.1998,PROVISIONAL,329,329.0,30.0,1005.0,Tropical Depression
2020260N21265,2020,77,BETA,2020-09-18 06:00:00,22.6,-94.2,PROVISIONAL,338,338.0,30.0,1005.0,Tropical Depression
2020260N21265,2020,77,BETA,2020-09-18 09:00:00,23.0024,-94.1573,PROVISIONAL,355,355.0,30.0,1005.0,Tropical Depression
2020260N21265,2020,77,BETA,2020-09-18 12:00:00,23.4,-94.0,PROVISIONAL,387,387.0,30.0,1005.0,Tropical Depression
2020260N21265,2020,77,BETA,2020-09-18 15:00:00,23.6534,-93.6637,PROVISIONAL,410,410.0,32.0,1005.0,Tropical Depression
2020260N21265,2020,77,BETA,2020-09-18 18:00:00,23.9667,-93.2333,PROVISIONAL,440,440.0,35.0,1005.0,Tropical Storm
2020260N21265,2020,77,BETA,2020-09-18 21:00:00,24.5619,-92.7678,PROVISIONAL,456,456.0,42.0,1002.0,Tropical Storm
2020260N21265,2020,77,BETA,2020-09-19 00:00:00,25.1667,-92.4,PROVISIONAL,460,425.0,50.0,1000.0,Tropical Storm
2020260N21265,2020,77,BETA,2020-09-19 03:00:00,25.5206,-92.2794,PROVISIONAL,425,393.0,50.0,998.0,Tropical Storm
2020260N21265,2020,77,BETA,2020-09-19 06:00:00,25.8,-92.3,PROVISIONAL,393,351.0,50.0,996.0,Tropical Storm
2020260N21265,2020,77,BETA,2020-09-19 09:00:00,26.195,-92.3398,PROVISIONAL,351,325.0,50.0,995.0,Tropical Storm
2020260N21265,2020,77,BETA,2020-09-19 12:00:00,26.5,-92.4,PROVISIONAL,325,315.0,50.0,995.0,Tropical Storm
2020260N21265,2020,77,BETA,2020-09-19 15:00:00,26.5492,-92.4417,PROVISIONAL,325,325.0,50.0,994.0,Tropical Storm
2020260N21265,2020,77,BETA,2020-09-19 18:00:00,26.5333,-92.4333,PROVISIONAL,325,301.0,50.0,994.0,Tropical Storm
2020260N21265,2020,77,BETA,2020-09-19 21:00:00,26.6617,-92.3018,PROVISIONAL,301,286.0,50.0,995.0,Tropical Storm
2020260N21265,2020,77,BETA,2020-09-20 00:00:00,26.8,-92.2,PROVISIONAL,286,281.0,50.0,997.0,Tropical Storm
2020260N21265,2020,77,BETA,2020-09-20 03:00:00,26.855,-92.2717,PROVISIONAL,281,281.0,50.0,996.0,Tropical Storm
2020260N21265,2020,77,BETA,2020-09-20 06:00:00,26.9,-92.4333,PROVISIONAL,286,279.0,50.0,996.0,Tropical Storm
2020260N21265,2020,77,BETA,2020-09-20 09:00:00,26.9698,-92.56700000000001,PROVISIONAL,280,270.0,50.0,996.0,Tropical Storm
2020260N21265,2020,77,BETA,2020-09-20 12:00:00,27.1,-92.8,PROVISIONAL,272,250.0,50.0,996.0,Tropical Storm
2020260N21265,2020,77,BETA,2020-09-20 15:00:00,27.3655,-93.2467,PROVISIONAL,250,214.0,50.0,996.0,Tropical Storm
2020260N21265,2020,77,BETA,2020-09-20 18:00:00,27.6,-93.7,PROVISIONAL,214,201.0,50.0,996.0,Tropical Storm
2020260N21265,2020,77,BETA,2020-09-20 21:00:00,27.6371,-93.9154,PROVISIONAL,201,189.0,50.0,996.0,Tropical Storm
2020260N21265,2020,77,BETA,2020-09-21 00:00:00,27.6,-94.1,PROVISIONAL,189,174.0,50.0,996.0,Tropical Storm
2020260N21265,2020,77,BETA,2020-09-21 03:00:00,27.5851,-94.4277,PROVISIONAL,174,156.0,47.0,995.0,Tropical Storm
2020260N21265,2020,77,BETA,2020-09-21 06:00:00,27.6,-94.8,PROVISIONAL,156,133.0,45.0,995.0,Tropical Storm
2020260N21265,2020,77,BETA,2020-09-21 09:00:00,27.6775,-95.1649,PROVISIONAL,127,101.0,45.0,995.0,Tropical Storm
2020260N21265,2020,77,BETA,2020-09-21 12:00:00,27.8,-95.5,PROVISIONAL,101,77.0,45.0,996.0,Tropical Storm
2020260N21265,2020,77,BETA,2020-09-21 15:00:00,27.95,-95.7899,PROVISIONAL,77,48.0,42.0,997.0,Tropical Storm
2020260N21265,2020,77,BETA,2020-09-21 18:00:00,28.1,-96.0,PROVISIONAL,48,34.0,40.0,999.0,Tropical Storm
2020260N21265,2020,77,BETA,2020-09-21 21:00:00,28.1999,-96.0886,PROVISIONAL,34,22.0,40.0,999.0,Tropical Storm
2020260N21265,2020,77,BETA,2020-09-22 00:00:00,28.3,-96.1667,PROVISIONAL,22,0.0,40.0,999.0,Tropical Storm
2020260N21265,2020,77,BETA,2020-09-22 03:00:00,28.4501,-96.3807,PROVISIONAL,9,0.0,37.0,999.0,Tropical Storm
2020260N21265,2020,77,BETA,2020-09-22 06:00:00,28.6,-96.6,PROVISIONAL,0,0.0,35.0,999.0,Tropical Storm
2020260N21265,2020,77,BETA,2020-09-22 09:00:00,28.7149,-96.755,PROVISIONAL,0,0.0,35.0,1000.0,Tropical Storm
2020260N21265,2020,77,BETA,2020-09-22 12:00:00,28.8,-96.8,PROVISIONAL,0,0.0,35.0,1002.0,Tropical Storm
2020260N21265,2020,77,BETA,2020-09-22 15:00:00,28.8648,-96.7251,PROVISIONAL,0,0.0,30.0,1005.0,Tropical Depression
2020260N21265,2020,77,BETA,2020-09-22 18:00:00,28.9,-96.5,PROVISIONAL,0,0.0,25.0,1008.0,Tropical Depression
2020260N21265,2020,77,BETA,2020-09-22 21:00:00,28.8779,-96.0998,PROVISIONAL,0,0.0,25.0,1007.0,Tropical Depression
2020260N21265,2020,77,BETA,2020-09-23 00:00:00,28.9,-95.7,PROVISIONAL,0,0.0,25.0,1007.0,Post-tropical
2020260N21265,2020,77,BETA,2020-09-23 03:00:00,29.0471,-95.5496,PROVISIONAL,0,0.0,25.0,1007.0,Post-tropical
2020260N21265,2020,77,BETA,2020-09-23 06:00:00,29.3,-95.4,PROVISIONAL,0,0.0,25.0,1007.0,Post-tropical
2020260N21265,2020,77,BETA,2020-09-23 09:00:00,29.6652,-95.0308,PROVISIONAL,0,0.0,25.0,1007.0,Post-tropical
2020260N21265,2020,77,BETA,2020-09-23 12:00:00,30.0,-94.6,PROVISIONAL,0,0.0,25.0,1007.0,Post-tropical
2020260N21265,2020,77,BETA,2020-09-23 15:00:00,30.0991,-94.3085,PROVISIONAL,0,0.0,25.0,1006.0,Post-tropical
2020260N21265,2020,77,BETA,2020-09-23 18:00:00,30.2,-93.9,PROVISIONAL,0,0.0,25.0,1006.0,Post-tropical
2020260N21265,2020,77,BETA,2020-09-23 21:00:00,30.5139,-93.1089,PROVISIONAL,0,0.0,25.0,1005.0,Post-tropical
2020260N21265,2020,77,BETA,2020-09-24 00:00:00,30.9,-92.3,PROVISIONAL,0,0.0,25.0,1005.0,Post-tropical
2020260N21265,2020,77,BETA,2020-09-24 03:00:00,31.2442,-91.8413,PROVISIONAL,0,0.0,25.0,1004.0,Post-tropical
2020260N21265,2020,77,BETA,2020-09-24 06:00:00,31.6,-91.5,PROVISIONAL,0,0.0,25.0,1004.0,Post-tropical
2020260N21265,2020,77,BETA,2020-09-24 09:00:00,31.9942,-91.1191,PROVISIONAL,0,0.0,25.0,1003.0,Post-tropical
2020260N21265,2020,77,BETA,2020-09-24 12:00:00,32.3646,-90.6686,PROVISIONAL,0,0.0,25.0,1003.0,Post-tropical
2020260N21265,2020,77,BETA,2020-09-24 15:00:00,32.6364,-90.1133,PROVISIONAL,0,0.0,22.0,1005.0,Post-tropical
2020260N21265,2020,77,BETA,2020-09-24 18:00:00,32.9,-89.4,PROVISIONAL,0,0.0,20.0,1008.0,Post-tropical
2020260N21265,2020,77,BETA,2020-09-24 21:00:00,33.2459,-88.4605,PROVISIONAL,0,0.0,20.0,1008.0,Post-tropical
2020260N21265,2020,77,BETA,2020-09-25 00:00:00,33.6,-87.5,PROVISIONAL,0,0.0,20.0,1008.0,Post-tropical
2020260N21265,2020,77,BETA,2020-09-25 03:00:00,33.8387,-86.9737,PROVISIONAL,0,0.0,15.0,1009.0,Post-tropical
2020260N21265,2020,77,BETA,2020-09-25 06:00:00,34.0,-86.7,PROVISIONAL,0,,10.0,1010.0,Post-tropical
